day,gurkor,guitars,slingshots,stocks,sugar,water,tranquillity
726,6.8460290156715295,3.3051206863961395,2.5592571535605435,13.093637567173232,3.327385884800082,4.20381979031984,10.794659885569
727,6.8460290156715295,3.3149036028176404,2.5592571535605435,12.715461960661974,3.327385884800082,4.2094122644576,10.8836617927527
728,6.855577173294511,3.33522196769301,2.5715531206667688,12.831625523044051,3.323739434515367,4.21672549986852,10.8900190718373
729,6.87085422549126,3.390909338092229,2.5694331263381187,12.584914389885492,3.391198764782549,4.23393311260008,10.8137317228226
730,6.86894459396667,3.38263148573559,2.5948730582820465,12.268998646039178,3.40943101620611,4.22748025782572,10.6929434202161
731,6.8823120146388295,3.3931669341894897,2.618192995897345,12.268372067693498,3.378436188786057,4.22834063846232,10.7310870947235
732,6.918544746220469,3.3984346584164404,2.6224329845546666,12.368674184906626,3.4240168173449628,4.2489897737402,10.7469802924348
733,6.93761460494766,3.41273276703246,2.649568911961527,12.344729639661486,3.460481320192085,4.26318605424372,10.7755880483153
734,6.97003336478385,3.40746504280551,2.6809448280257304,12.704779442756854,3.447725464878058,4.27092947997292,10.7310870947235
735,6.95096350605666,3.41950555532424,2.6775528370998645,12.625539828744891,3.45683679010236,4.28211442824844,10.6230133502861
736,6.94714953431124,3.42627834361605,2.66695286545655,12.799666008405978,3.476881705595837,4.29120872466764,10.6611570247934
737,6.92617268971134,3.40821757483794,2.6419369323783406,13.10631870505645,3.5497723073903025,4.2747523787662,10.6738715829625
738,6.92045173209318,3.42853593971331,2.6499929108272653,13.09538129808974,3.518793801627657,4.269122576221,10.6706929434202
739,6.93570761907492,3.431546067843,2.6562626101430973,13.193974736359555,3.513327006493073,4.27388625529772,10.7056579783853
740,6.9280796755840495,3.42552581158362,2.658352509915041,12.98635685846965,3.5351941870314088,4.2730201318292,10.6547997457088
741,6.92426570383863,3.4381936251135303,2.672563828364285,12.724021699542485,3.522438331717374,4.27864993437444,10.7056579783853
742,6.92426570383863,3.4396839561170403,2.6441411914658186,12.726440462397068,3.569817222883779,4.29120872466764,10.8741258741259
743,6.92426570383863,3.43744845961176,2.641633311739469,12.750821789956069,3.5242605967622405,4.29900383588412,10.8073744437381
744,6.87849804289338,3.3755997229658097,2.590639757304005,12.544368615500227,3.53337192198655,4.2782168726402,10.737444373808
745,6.92617268971134,3.37336422646053,2.6207343140200305,12.618612199493198,3.49874888613418,4.26782339101824,10.7215511760966
746,6.92426570383863,3.41509349455902,2.63118381287975,12.048381393488448,3.56070589765947,4.2799491195772,10.7755880483153
747,6.92045173209318,3.40987733604669,2.6642042292764883,12.146093936520757,3.59532893351184,4.27042176142372,10.762873490146202
748,6.93761460494766,3.42478064608188,2.674653728136229,12.107012883934535,3.606262523781008,4.2799491195772,10.7819453273999
749,6.94905652018395,3.42478064608188,2.6834313071783886,12.152665258444458,3.606262523781008,4.2799491195772,10.7819453273999
750,6.96049843542027,3.42627097708539,2.686775146813507,12.19174807281492,3.648174619812828,4.29380709507316,10.8582326764145
751,6.97766130827472,3.41285799805374,2.670891908546725,12.12542139433712,3.626307439274485,4.29770465068136,10.8200890019072
752,6.99291719525646,3.3957191915133,2.6679660488659915,12.177646923354333,3.619018379095042,4.30203526802388,10.8455181182454
753,6.989103223511041,3.46650991418034,2.6813414074064448,12.242093024270089,3.619018379095042,4.31979079912804,10.794659885569
754,6.99673116700191,3.49184554124013,2.654172710371153,12.257253514234252,3.619018379095042,4.3158932435198,10.6293706293706
755,6.97194035065656,3.50227785826476,2.613628654795409,12.409761460346903,3.753865992414797,4.32671978687604,10.3369357914812
756,6.96049843542027,3.47247123819441,2.628257953199037,12.182331858632232,3.772088642863408,4.30939731750608,10.425937698665
757,6.9624054212929805,3.50898434778057,2.638289472104372,12.292066602969884,3.76115505259424,4.31372793484856,10.311506675143
758,6.95859144954753,3.53133931283334,2.574756519037224,12.419125049805976,3.772088642863408,4.32585366340752,10.1462174189447
759,6.9109168027296,3.51196500978762,2.558037320861652,12.518293161541406,3.76115505259424,4.32888509554728,10.324221233312102
760,6.92426570383863,3.49631653425069,2.5872959176688863,12.31913360808703,3.731998811876454,4.33148346595276,10.3941513032422
761,6.931893647329501,3.52537798881927,2.5726666192652585,12.388679950857526,3.6973757760240895,4.34144388584048,10.2225047679593
762,6.931893647329501,3.5410264643562,2.5726666192652585,12.571595890846655,3.6973757760240895,4.35227042919668,10.1589319771138
763,6.97003336478385,3.56561692591422,2.5500957017282606,12.408813526527991,3.750221462325072,4.37219126897212,10.1335028607756
764,7.00435911049278,3.55891043639838,2.5459159021843725,12.829746452510951,3.759332787549381,4.3604986021474,10.0699300699301
765,7.023428969219939,3.5790299049458696,2.5609631805423643,12.995967940851642,3.711953896382977,4.37998638018856,10.1017164653528
766,7.021521983347231,3.5984042079915897,2.5684868197213704,13.045022374930806,3.722887486652152,4.36915983683236,10.0381436745073
767,6.981475280020169,3.5797750704476403,2.583116118124998,12.972465193222344,3.6937312459343663,4.36786065162964,9.86649713922441
768,6.97003336478385,3.58424606345817,2.6023431960268995,12.535582787945245,3.6627527401717215,4.36786065162964,10.006357279084598
769,6.99291719525646,3.64534963460238,2.621152293974415,12.214057080786077,3.711953896382977,4.38171862712556,10.063572790845502
770,6.952870491929401,3.65727228263052,2.6127926948866182,12.382446695346678,3.731998811876454,4.36612840469264,9.95549904640814
771,6.981475280020169,3.66323360664459,2.629093913107806,12.69671766492622,3.7811999680877175,4.35010512052544,9.93642720915448
772,6.9624054212929805,3.64534963460238,2.641633311739469,12.49101638047874,3.762977317639106,4.33321571288976,9.91735537190083
773,6.989103223511041,3.67888208218149,2.654172710371153,12.494474607305206,3.788489028267167,4.3514043057282,10.0381436745073
774,7.010080068110939,3.68707890270084,2.6616963495501595,12.188216264117916,3.7903112933120258,4.3427430710432,10.089001907183698
775,7.00245212462007,3.69900155072898,2.6671300889572223,12.118025693443666,3.824934329164396,4.34707368838568,10.2670057215512
776,6.989103223511041,3.67962724768326,2.666712109002838,12.197595096680516,3.83040112429898,4.31156262617732,10.2161474888748
777,6.97956829414743,3.6125623525250097,2.677579587816941,12.321394186719704,3.7793777030428575,4.25872909459904,10.2352193261284
778,6.98528925176559,3.6483302966094,2.6917909062661853,12.331112369254951,3.793955823401751,4.2730201318292,10.2225047679593
779,6.989103223511041,3.646094800104121,2.686775146813507,12.17975123379975,3.826756594209255,4.29207484813616,10.3432930705658
780,6.991010209383751,3.609581690517961,2.687611106722276,12.825958604558709,3.843156979613013,4.28254748998268,10.4068658614113
781,6.99482418112917,3.64087864159182,2.6976426256276325,12.614893195895808,3.83769018447843,4.2834136134512,10.4640813731723
782,7.025335955092681,3.62597533155666,2.6980606055820164,12.90532449100008,3.83769018447843,4.2764846257032,10.5848696757788
783,7.0367778703289705,3.6423689725953294,2.677579587816941,12.860031928048109,3.80306714862606,4.28990953946492,10.3941513032422
784,7.01770801160181,3.61926884204082,2.675071708090613,13.014142449573686,3.839512449523289,4.27085482315796,10.3623649078195
785,6.981475280020169,3.62001400754259,2.685521206950332,12.971961833942627,3.79577808844661,4.27085482315796,10.4450095359186
786,6.954777477802109,3.6177785110373097,2.6976426256276325,12.961634513505084,3.808533943760645,4.26479195887848,10.4513668150032
787,6.954777477802109,3.56338142940894,2.6976426256276325,12.981990979039702,3.797600353491469,4.21455679770568,10.368722186904
788,6.85370722654806,3.53953613335266,2.6729818083186694,13.113460042051752,3.76844411277369,4.20069882220972,10.3178639542276
789,6.85752119829351,3.58126540145115,2.7043303048978484,13.286346861206423,3.711953896382977,4.2175882298454,10.3305785123967
790,6.88421900051154,3.6155430145320295,2.726483242480483,13.055232509097202,3.719242956562427,4.2136906742372,10.3051493960585
791,6.861335170038929,3.65801744813226,2.723557382799749,12.83896543795781,3.7046648362035337,4.2318792670756,10.2860775588048
792,6.85370722654806,3.64087864159182,2.7126899039856447,12.890083569439769,3.744754667190488,4.18770697018228,10.1907183725366
793,6.828916410202741,3.65876261363403,2.7143618238031832,12.77530369596959,3.653641414947412,4.19723432833576,10.2288620470439
794,6.79840463623923,3.71539519176768,2.710600004213701,12.675024939311132,3.642707824678244,4.2119584273002,10.197075651621098
795,6.80032346340159,3.71912101927647,2.7043303048978484,12.976579253924228,3.660930475126855,4.20286413088096,10.2479338842975
796,6.84829414246059,3.7146500262659097,2.703494344989079,12.824748795988004,3.680975390620332,4.23577682268384,10.3623649078195
797,6.88091420422068,3.71092419875712,2.716869703529533,,3.679153125575473,4.24270581043184,10.3178639542276
798,6.85405062394767,3.6915498957114,2.7202135431646512,,3.6973757760240895,4.22884783493588,10.324221233312102
799,6.8195117350251895,3.68707890270084,2.708510104441736,,3.706487101248393,4.23933474835172,10.2606484424666
800,6.81183642637575,3.69453055771842,2.727319202389252,,3.644530089723103,4.22273046877664,10.2797202797203
801,6.66408673487409,3.64982062761291,2.6550086702799223,,3.677330860530607,4.17204372060012,10.3560076287349
802,6.70246327812126,3.61107202152147,2.6714738403281832,,3.6007957286464243,4.17466544895404,10.3051493960585
803,6.690950315147131,3.596168711486309,2.659124962791988,,3.631774234409069,4.15937203355596,10.457724094087698
804,6.689031487984771,3.60209931336054,2.682999459361962,,3.6007957286464243,4.1624307166356,10.4005085823268
805,6.689031487984771,3.6280456965603,2.696171595400553,,3.633596499453936,4.17903499621064,10.3814367450731
806,6.64489846325049,3.65473340499435,2.7023460341686403,,3.680975390620332,4.1654893997152,10.432294977749502
807,6.65833025338701,3.68216243866266,2.7455671055452937,,3.715598426472702,4.16767417334352,10.3814367450731
808,6.66792438919881,3.69698894334822,2.743097330038063,,3.7465769322353473,4.16417853553824,10.457724094087698
809,6.70246327812126,3.70217821998819,2.729101935497054,,3.7465769322353473,4.1860262718212,10.5276541640178
810,6.7158950682577805,3.72590062748511,2.731983340255493,,3.786666763222301,4.1903958190778,10.6484424666243
811,6.7005444509589305,3.6880930405368897,2.7455671055452937,,3.786666763222301,4.17947195093632,10.6039415130324
812,6.73508333988138,3.74220978263922,2.73568800351635,,3.823112064119537,4.21442832898912,10.6420851875397
813,6.73124568555666,3.72812460318792,2.737334520521163,,3.859557365016766,4.21399137426344,10.6516211061666
814,6.68711266082241,3.7577776125591,2.733218228009119,,3.892358135824277,4.21705005734308,10.6230133502861
815,6.65449259906229,3.7236766517822697,2.7447438470428764,,3.881424545555102,4.19782404941404,10.6389065479975
816,6.689031487984771,3.6999542442853497,2.757915983081489,,3.912403051317747,4.20306750612196,10.6420851875397
817,6.69670679663421,3.72071135084514,2.7822021089026507,,3.945203822125258,4.21967178569704,10.5721551176097
818,6.7158950682577805,3.73034857889076,2.778497445641794,,3.945203822125258,4.23627606527208,10.4132231404959
819,6.70821975960834,3.69847159381677,2.781378850400233,,3.919692111497197,4.22622610658192,10.403687221869
820,6.68327500649769,3.71033279756523,2.7949626156900336,,3.9488483522149833,4.22316742350232,10.3655435473617
821,6.68327500649769,3.71033279756523,2.7949626156900336,,3.976182327887903,4.22316742350232,10.3655435473617
822,6.570064203918481,3.71033279756523,2.766148568105599,,3.976182327887903,4.22316742350232,10.3655435473617
823,6.59692778419152,3.72738327795366,2.7723230068737066,,3.976182327887903,4.20568923447592,10.375079465988598
824,6.570064203918481,3.75407098638768,2.741450813033228,,3.976182327887903,4.21573919316608,10.375079465988598
825,6.552794759457241,3.72590062748511,2.733218228009119,,3.9616042075290094,4.18427845291856,10.3846153846154
826,6.62571019162689,3.75851893779336,2.751741544313381,,3.96889326770846,4.20131968721932,10.3305785123967
827,6.641060808925769,3.77038014154182,2.766148568105599,,3.99622724338138,4.2048153250246,10.197075651621098
828,6.6391419817634105,3.7837239957588302,2.78261373815386,,4.008983098695414,4.22316742350232,10.197075651621098
829,6.62187253730217,3.73924448170212,2.780555591897816,,3.992582713291655,4.2048153250246,10.2288620470439
830,6.604603092840959,3.74220978263922,2.7949626156900336,,3.983471388067353,4.21180660063516,10.184361093452
831,6.62762901878925,3.7644495396675897,2.8093696394822514,,3.998049508426246,4.23146956328984,10.1398601398601
832,6.64681729041285,3.7777933938846,2.830362731293765,,4.052717459772093,4.24370429560832,10.1462174189447
833,6.6391419817634105,3.78446532099312,2.8567070033709694,,4.060006519951536,4.24239343143132,10.2161474888748
834,6.62379136446453,3.7436924331078,2.860823295883035,,4.067295580130979,4.24195647670568,10.2288620470439
835,6.6314666731139695,3.76519086490188,2.8719372856656045,,4.054539724816952,4.23671301999776,10.2924348378894
836,6.6391419817634105,3.77186279201037,2.883462904699362,,4.061828784996395,4.2502586164932,10.3051493960585
837,6.62187253730217,3.71403942373665,2.8822280169457573,,4.061828784996395,4.24501515978528,10.3719008264463
838,6.60076543851624,3.6932823171768296,2.885521050955405,,4.01262762878514,4.23889779362604,10.3432930705658
839,6.59884661135388,3.6932823171768296,2.904044367259688,,3.970715532753319,4.23889779362604,10.4005085823268
840,6.531687660671281,3.65102677882293,2.8764652074288573,,3.943381557080399,4.2122435553608,10.4640813731723
841,6.51058056188535,3.6695599096799096,2.8822280169457573,,3.943381557080399,4.1860262718212,10.4640813731723
842,6.5259311791842,3.6695599096799096,2.878934982936109,,3.943381557080399,4.1860262718212,10.4640813731723
843,6.516337043372431,3.6703012349142,2.860823295883035,,3.923336641586922,4.1829675887416,10.5212968849332
844,6.5451194508078,3.64138955077731,2.860823295883035,,3.950670617259842,4.1960762305114,10.6293706293706
845,6.533606487833639,3.66807725921136,2.8814047584433395,,3.881424545555102,4.19782404941404,10.5912269548633
846,6.573901858243199,3.71033279756523,2.9102188060277747,,3.916047581407472,4.21836092152004,10.6166560712015
847,6.585414821217359,3.69773026858251,2.941090999868232,12.125542709778792,3.861379630061625,4.2078740081042,10.5721551176097
848,6.60844074716565,3.75258833591913,2.9637306086845805,12.244378359900027,3.875957750420518,4.22928478966152,10.457724094087698
849,6.61227840149037,3.7607429134962,2.9637306086845805,12.018573031159413,4.02173895400944,4.22185655932532,10.4132231404959
850,6.583495994055001,3.7607429134962,2.979784149481611,11.930740045442198,4.045428399592644,4.22185655932532,10.3623649078195
851,6.60652192000332,3.78743062193025,2.994602802525037,11.894410103707331,4.005338568605689,4.23540215582076,10.3051493960585
852,6.618034882977451,3.7748280929475,3.0090098263172558,12.043083277172334,4.014449893829998,4.23452824636944,10.0445009535919
853,6.60844074716565,3.80522242755294,3.00489353380519,11.999144815852942,4.03085027923375,4.2340912916438,10.0699300699301
854,6.62187253730217,3.7837239957588302,3.0197121868486163,11.78681038899387,3.9998717734711047,4.2253521971306,10.1335028607756
855,6.59884661135388,3.77631074341605,3.013537748080529,11.840615774322094,3.979826857977628,4.23146956328984,10.1589319771138
856,6.61611605581509,3.78668929669596,3.018888928346199,11.819331584721027,3.9725377977981777,4.23758692944908,10.1017164653528
857,6.61611605581509,3.78668929669596,3.018888928346199,11.758974785513374,3.970715532753319,4.23758692944908,10.1017164653528
858,6.60844074716565,3.79929182567871,2.98842836375695,11.775610115313995,4.018094423919724,4.23540215582076,10.057215511761
859,6.5643077224314,3.78668929669596,2.962084091679746,11.707766588503688,4.014449893829998,4.23671301999776,10.1525746980292
860,6.570064203918481,3.76667351537043,2.974021339964733,11.26524548403822,3.988938183201937,4.2135544195378,10.171646535282902
861,6.535393680414961,3.74146845740496,2.978137632476798,11.258167636305084,4.010805363740273,4.20700009865288,10.1207883026065
862,6.535393680414961,3.7748280929475,2.982253924988863,11.182739022003917,3.9342702318560896,4.21399137426344,10.063572790845502
863,6.53924596080423,3.78668929669596,3.000777241293125,10.978153956271582,3.985293653112212,4.22370001498328,9.91735537190083
864,6.558507362750641,3.7859479714616695,3.0098330848196726,10.9402679593869,3.9816491230224873,4.21487397796524,9.76478067387158
865,6.5835471852809695,3.7859479714616695,2.9719631937086897,11.070094106332196,3.9816491230224873,4.21487397796524,9.69485060394151
866,6.510353857884629,3.76593219013614,2.9616724624285373,11.115833672528282,3.974360062843044,4.19986971503456,9.77749523204069
867,6.49301859613287,3.78965459763306,2.962084091679746,11.235176671619175,3.948918343190639,4.20251752614,9.75842339478703
868,6.48916631574357,3.81485965559856,2.9637306086845805,11.52942198518542,3.941649280432815,4.21046095945624,9.58677685950413
869,6.47760947457573,3.8118943546614297,2.9616724624285373,11.61851795925354,4.030695299216222,4.20825445020172,9.56770502225048
870,6.485314035354301,3.80522242755294,2.9390328536122103,11.57162415341478,4.025243502147847,4.18927847061292,9.6567069294342
871,6.5142061382739005,3.77260411724466,2.9102188060277747,11.680937567683804,4.070675144384282,4.17250900027864,9.631277813096
872,6.533467540220309,3.7829826705245697,2.9102188060277747,11.76874493748483,4.074309675763194,4.17427420768228,9.434202161474891
873,6.521910699052469,3.79113724810164,2.857453332557248,11.810896145148426,4.083396004210481,4.18707196135844,9.58677685950413
874,6.510353857884629,3.77494838562915,2.850147343922872,11.768202387120516,4.0670406130053625,4.1826589428494,9.67577876668786
875,6.5084277176899805,3.75655195100133,2.824982271960021,11.542707576551,4.083396004210481,4.17471550953316,9.61856325492689
876,6.5180584186632,3.78157110209517,2.843247243545952,11.651346335029428,4.105203192483967,4.19104367801652,9.6567069294342
877,6.52768911963639,3.80291096626344,2.853394449982592,11.559526836212536,4.125193115067997,4.19457409282376,9.62492053401144
878,6.5430982411935,3.82130740089126,2.823358718930151,11.42924719887445,4.125193115067997,4.20560663909632,9.56134774316592
879,6.545024381388149,3.8168922565805694,2.768969692429774,11.645261216746496,4.125193115067997,4.2078131483508,9.61856325492689
880,6.5835471852809695,3.78304281686538,2.7977877587098225,11.688564275372068,4.09611686403668,4.19501539467464,9.59949141767324
881,6.62592226956306,3.81026954011458,2.831070595822005,12.052113745659277,4.094299598347224,4.2232587131324,9.59631277813096
882,6.623996129368411,3.8073261105741,2.843247243545952,12.032558901978993,4.092482332657768,4.2232587131324,9.4723458359822
883,6.595104026448809,3.80364682364856,2.833100037109312,11.72623258198021,4.065223347315907,4.21575658166704,9.50413223140496
884,6.6047347274220005,3.8043826810336494,2.824982271960021,11.749377940132623,4.079761472831562,4.21443267611436,9.59313413858869
885,6.6047347274220005,3.82204325827638,2.824982271960021,11.701717254749587,4.059771550247532,4.22281741128148,9.61220597584234
886,6.491092455938221,3.8073261105741,2.7640990333401825,11.6958717255324,4.059771550247532,4.19986971503456,9.57406230133503
887,6.48916631574357,3.78672210379095,2.7397457378922465,11.75873885588455,3.979811859911412,4.19810450763096,9.55499046408137
888,6.5084277176899805,3.7918731054867294,2.747051726526623,11.806993263518237,3.9943499854270734,4.20869575205264,9.54227590591227
889,6.53731982060958,3.81026954011458,2.733657414030263,11.725496771993091,3.963456468706301,4.21752178907068,9.49777495232041
890,6.55080280197207,3.79040139071652,2.6784566110149504,11.449600062423608,3.9943499854270734,4.22723042979052,9.2879847425302
891,6.57391648430775,3.76758981177801,2.652479762537166,11.51050051570028,3.943466546122271,4.23429125940492,9.37062937062937
892,6.55465508236134,3.74404237545441,2.554660692487966,11.454711857319015,3.948918343190639,4.2285543353432,9.27209154481882
893,6.58547332547559,3.6645697778622,2.53720749741695,11.368330891823788,3.901669435264755,4.24091078716848,9.33566433566434
894,6.58547332547559,3.69032478634116,2.597684847779332,11.69327541100569,3.899852169575292,4.25547374824824,9.39605848696758
895,6.6336268303416,3.70651364881365,2.639085450040805,11.546063718924971,3.9289284206066086,4.27577363338972,9.38334392879847
896,6.6047347274220005,3.69032478634116,2.625691137544445,11.590830525972668,3.9143902950909535,4.27047801117892,9.434202161474891
897,6.5835471852809695,3.65132434493019,2.587537641342692,11.466541019718909,3.818075213549716,4.27400842598612,9.434202161474891
898,6.602808587227349,3.6859096420305,2.5408604917341484,11.51685066973756,3.839882401823202,4.26871280377528,9.59631277813096
899,6.570064203918481,3.63292791030237,2.5140718667414275,11.55407452541746,3.75628818010817,4.27577363338972,9.55499046408137
900,6.579694904891669,3.64764505800462,2.5368016091594927,11.5569938166338,3.799902556655149,4.2872474815132,9.57406230133503
901,6.5835471852809695,3.6527960597004,2.552225362943181,11.901431083621642,3.830796073375922,4.28239316115324,9.605848696757793
902,6.55272894216672,3.65426777447064,2.514477754998885,11.997120556830016,3.810806150791892,4.27224321858252,9.70756516211062
903,6.5758426245024,3.64911677277483,2.556284245517837,12.061864264945587,3.798085290965687,4.27533233153884,9.77749523204069
904,6.6047347274220005,3.684437927260261,2.573331552331396,12.018295850658824,3.758105445797626,4.28283446300416,9.70120788302607
905,6.670223494039771,3.70283436188808,2.597684847779332,11.954394924975292,3.8217097449286346,4.29210180187312,9.67895740623013
906,6.72030313910043,3.72270251128614,2.634214790951213,11.80060407981115,3.81625794786026,4.3132842907164,9.61856325492689
907,6.716450858711159,3.72638179821171,2.622038143227246,11.25620779848383,3.834430604754834,4.31196038516368,9.55499046408137
908,6.70874629793259,3.73226865729261,2.632591237921364,11.292614452765704,3.774460837002744,4.31460819626912,9.61220597584234
909,6.704894017543319,3.754344378846001,2.658568086399149,11.19281372495264,3.729029194766309,4.31990381847992,9.6567069294342
910,6.70104173715402,3.74772166237998,2.6666858515484613,11.01602370356536,3.7690090399343688,4.31107778146188,9.65034965034965
911,6.728007699878999,3.74257066068417,2.6549150920819504,10.970769777196292,3.750836383039802,4.31857991292724,9.58041958041958
912,6.72993384007362,3.734476229447941,2.6650622985185906,11.163496422704789,3.759922711487089,4.3141668944182,9.56134774316592
913,6.69141103618083,3.76170295269711,2.6484208799625097,11.256238552669856,3.785364431139487,4.31857991292724,9.62809917355372
914,6.69718945676475,3.75508023623109,2.66019163942902,11.449879302622833,3.808988885102429,4.3141668944182,9.61856325492689
915,6.67792805481834,3.75213680669064,2.662626968973805,11.49810327562865,3.814440682170804,4.31637340367272,9.51684678957406
916,6.70296787734867,3.78819381856119,2.6707447341231174,11.439947019041789,3.7926334938973176,4.3322602703052,9.47870311506675
917,6.693337176375451,3.7720049560887,2.6691211810932467,11.537605433307307,3.847151464581033,4.32828855364708,9.4723458359822
918,6.69141103618083,3.78451453163562,2.6707447341231174,11.75123486982772,3.8489687302704887,4.32696464809436,9.46598855689765
919,6.68370647540226,3.741834803299081,2.670338845865639,11.769551825009414,3.863506855786151,4.30048653704024,9.4723458359822
920,6.67792805481834,3.7720049560887,2.6918509235113324,11.91746992915939,3.885314044059637,4.31725600737452,9.45327399872854
921,6.63940525092552,3.78009938732493,2.6967215826009028,11.814329176613466,3.854420527338864,4.30092783889116,9.39605848696758
922,6.600882447032729,3.76758981177801,2.6886038174515905,12.014658203978025,3.799902556655149,4.30092783889116,9.39605848696758
923,6.61436542839522,3.78009938732493,2.7137688894144616,11.906444985499745,3.807171619412973,4.29474961297852,9.42148760330579
924,6.6085870078113,3.77274081347382,2.72919264319815,11.916571462689603,3.765374508555457,4.29563221668032,9.450095359186273
925,6.581621045086321,3.7558160936162097,2.7113335598696766,11.878089316347229,3.741750054592514,4.29739742408392,9.51684678957406
926,6.54094592973999,3.73668380160327,2.7032157947203648,11.67488055127251,3.665424895635307,4.28857138706588,9.61220597584234
927,6.54094592973999,3.74257066068417,2.7032157947203648,11.727281655109149,3.665424895635307,4.292543103724,9.59949141767324
928,6.5545043015220905,3.7271176555968,2.695098029571053,11.953429077217752,3.679963021150969,4.28945399076768,9.56770502225048
929,6.54481975024917,3.72270251128614,2.7113335598696766,11.925877131324745,3.669059427014226,4.29033659446948,9.58677685950413
930,6.53126137846707,3.7307969425223697,2.6812978288172142,12.051097300144267,3.709039272182279,4.30103124323012,9.4850603941513
931,6.55256739126753,3.74845751976507,2.7153924424443328,11.45416162077963,3.679977260255289,4.3090522298006,9.434202161474891
932,6.56999958355881,3.75728780838645,2.723510207593623,11.387470286864817,3.674528133018981,4.31439955418088,9.38970120788303
933,6.55256739126753,3.78672210379095,2.727569090168279,11.299074610857652,3.736284908363841,4.31529077491096,9.29434202161475
934,6.556441211776681,3.78157110209517,2.722698431078709,11.216905617723604,3.739917659854712,4.32509420294152,9.14494596312778
935,6.57581031432255,3.81394882704012,2.7377162966049187,11.261958203617722,3.741734035600148,4.33222396878192,9.12269548633185
936,6.63585453221475,3.84853412414043,2.762069592052854,11.21454515551754,3.790776180726948,4.36519913579384,9.1290527654164
937,6.63585453221475,3.87208156046406,2.775342971481679,11.07196694040155,3.790776180726948,4.36519913579384,8.99554990464081
938,6.604863968141371,3.87060984569382,2.786605232815232,11.221253935859613,3.876145840762482,4.37277451199928,9.00508582326764
939,6.5990532373776,3.85891395192024,2.767298499100572,10.99900741594016,3.850716580326364,4.37188329126924,9.10998092816275
940,6.583557955340909,3.8654928921678895,2.770516288053019,11.023607623267184,3.8725130892716098,4.37010084980912,9.07819453273999
941,6.59130559635924,3.8910776597976,2.773734077005466,10.932963901566172,3.847083828835492,4.3781218363796,8.976478067387161
942,6.60292705788678,3.86256891872448,2.770114064433961,11.022957235270528,3.847083828835492,4.36163425287364,8.84933248569612
943,6.630043801450979,3.89034666643674,2.779365207672243,11.031058050327484,3.84345107734462,4.3745569534594,8.90019071837254
944,6.65522363476062,3.91593143406645,2.788616350910503,11.257933384675576,3.881594967998797,4.39728308207572,8.90019071837254
945,6.6726558270519005,3.9232413676749296,2.7874096800533485,11.096534510142844,3.914289731416659,4.40485845828116,9.00190718372537
946,6.6590974552698,3.9137384539839,2.7970630469106674,11.132749832468573,3.905207852689472,4.39995674426588,8.9574062301335
947,6.64747599374226,3.90569752701456,2.791431916243891,10.950312982700185,3.917922482907531,4.39639186134568,8.75715193897012
948,6.676529647561081,3.90204256021032,2.7970630469106674,10.93476321075426,3.905207852689472,4.41065139302648,8.6935791481246
949,6.692024929597769,3.9459021618612296,2.821598687673045,11.019368624768449,3.9070242284349153,4.4231284832472,8.75397329942785
950,6.692024929597769,3.9459021618612296,2.8115430971966675,11.111541777362046,3.870696713526174,4.4231284832472,8.59504132231405
951,6.746258416726199,3.978796863099421,2.8304476072922684,11.271594958203332,3.845267453090056,4.44273533930836,8.626827717736811
952,6.724952403925739,3.9780658697385896,2.82763204195888,11.383150552212124,3.850716580326364,4.4262477558024,8.49332485696122
953,6.72107858341659,3.9773348763777294,2.801487506720269,11.30796873722579,3.8198381926539375,4.43827923565808,8.56007628734902
954,6.703646391125311,3.9495571286654703,2.7934430343391625,11.276001574808015,3.798041683708692,4.44184411857832,8.41068022886205
955,6.684277288579439,3.9429781884178494,2.8034986248155613,11.35815506471156,3.798041683708692,4.43159508018272,8.46789574062301
956,6.70752021163446,3.95686706227398,2.8163697806253274,11.592530153041528,3.821654568399374,4.42357409361224,8.49968213604577
957,6.70752021163446,3.97075593613008,2.8163697806253274,11.618906275713114,3.838001950108305,4.42535653507236,8.4297520661157
958,6.70945712188905,3.9948787170381,2.8228053585301995,11.331164822297096,3.903391476944036,4.436496794198,8.62047043865226
959,6.70558330137987,3.9780658697385896,2.8236098057683163,11.584875480643593,3.892493222471413,4.42223726251716,8.53146853146853
960,6.73076313468951,3.99195474359472,2.817576451482481,11.35345874436605,3.905207852689472,4.42000921069204,8.70311506675143
961,6.7365738654532805,4.00584361745082,2.8232075821492577,11.519789700263992,3.941535367598213,4.43694240456304,8.64272091544819
962,6.724952403925739,4.01607752450271,2.795454152434455,11.288836230151396,3.870696713526174,4.436496794198,8.59504132231405
963,6.711394032143641,4.00218865064658,2.76568960462436,11.208768692040325,3.845267453090056,4.44763705332364,8.69040050858233
964,6.71526785265282,3.933475274726821,2.776951865957913,10.926260471528288,3.832552822871997,4.43248630091276,8.9319771137953
965,6.71333094239823,3.9363992481702,2.76327626291003,10.58568746376838,3.8307364471265606,4.42357409361224,9.05276541640178
966,6.724952403925739,3.95028812202633,2.767298499100572,10.414889033975504,3.772612423272574,4.44228972894332,9.11951684678957
967,6.72107858341659,3.97075593613008,2.731098373385605,10.025735665154262,3.8089399381813154,4.4298126387226,8.99872854418309
968,6.784996621817939,3.92397236103579,2.729489478909371,9.91573218561821,3.803490810945007,4.43560557346796,8.95104895104895
